,5-10,10-20,knife,img,match,set
368,0.330488098117826,0.419224377283446,E39:E24,8,nonmatch,1
369,0.550297474786045,0.470516850389034,E39:E24,9,nonmatch,1
370,0.292061924410204,0.245432118438527,E36:E10,1,nonmatch,1
371,0.218844014982726,0.264883783966515,E36:E10,2,nonmatch,1
372,0.15789429922685,0.226140332832125,E36:E10,3,nonmatch,1
373,-0.112321961082776,0.177289472612024,E36:E10,4,nonmatch,1
374,-0.023689351510208,0.02903191222611,E36:E10,5,nonmatch,1
375,0.06980285865938,0.023484430950877,E36:E10,6,nonmatch,1
376,-0.03389614285281,-0.025885423490878,E36:E10,7,nonmatch,1
377,0.175214874875504,0.054654181608973,E36:E10,8,nonmatch,1
378,0.204147728452509,0.05137857437364,E36:E10,9,nonmatch,1
379,-0.263090792558523,0.091965626931663,E36:T10,1,nonmatch,1
380,-0.148280126042976,0.225955554402363,E36:T10,2,nonmatch,1
381,-0.099174136270944,0.178305928487599,E36:T10,3,nonmatch,1
382,0.183154843915343,0.173918874786723,E36:T10,4,nonmatch,1
383,0.257070546938065,0.231715502539839,E36:T10,5,nonmatch,1
384,0.262259238150378,0.158323160099858,E36:T10,6,nonmatch,1
385,0.357192757719713,0.058544182192653,E36:T10,7,nonmatch,1
386,0.258834895773082,0.205251609258349,E36:T10,8,nonmatch,1
387,-0.01866013370896,0.09075672905377,E36:T10,9,nonmatch,1
388,0.282604637764518,0.149884668947944,E36:E48,1,nonmatch,1
389,0.487324657579674,0.039352949708781,E36:E48,2,nonmatch,1
390,0.443758371035426,0.225307370288678,E36:E48,3,nonmatch,1
391,0.380310519779195,0.173112072824949,E36:E48,4,nonmatch,1
392,0.296675686483922,0.164141788473972,E36:E48,5,nonmatch,1
393,0.115261853437524,0.005123086369494,E36:E48,6,nonmatch,1
394,0.177375320004812,-0.012815335774901,E36:E48,7,nonmatch,1
395,0.334650976096188,0.074200844802846,E36:E48,8,nonmatch,1
396,0.330005608020711,0.146210314160665,E36:E48,9,nonmatch,1
397,0.617885700891922,0.102473677637325,E36:E39,1,nonmatch,1
398,0.515571966277274,0.25832241521091,E36:E39,2,nonmatch,1
399,0.479632580572022,0.292644729148294,E36:E39,3,nonmatch,1
400,0.592294830176801,0.415060940424688,E36:E39,4,nonmatch,1
401,0.3098216404671,0.189325973180542,E36:E39,5,nonmatch,1
402,0.17711775958365,0.222657939620567,E36:E39,6,nonmatch,1
403,0.630069290058945,0.212260838055475,E36:E39,7,nonmatch,1
404,0.542537715822724,0.324311041278857,E36:E39,8,nonmatch,1
405,0.257575875715463,0.484348420004506,E36:E39,9,nonmatch,1
406,0.425443209682729,0.414371037077426,E36:E34,1,nonmatch,1
407,0.409777538615716,0.204725780031131,E36:E34,2,nonmatch,1
408,0.136348295319368,0.18084589995436,E36:E34,3,nonmatch,1
409,0.243151442647107,0.238862826777191,E36:E34,4,nonmatch,1
410,0.109590692459647,0.135929890896059,E36:E34,5,nonmatch,1
411,0.004770738982971,0.085459546752635,E36:E34,6,nonmatch,1
412,0.166462872070137,0.122339567244118,E36:E34,7,nonmatch,1
413,0.075691711467348,0.135332801961573,E36:E34,8,nonmatch,1
414,0.128991293199002,0.147162343115682,E36:E34,9,nonmatch,1
415,0.090401094313585,0.215988937206471,E36:E28,1,nonmatch,1
416,-0.084590231559642,0.134871224150899,E36:E28,2,nonmatch,1
417,-0.204445607935437,0.116774542090605,E36:E28,3,nonmatch,1
418,-0.094088582371249,0.139444954787052,E36:E28,4,nonmatch,1
419,-0.057170614397625,0.25140009679032,E36:E28,5,nonmatch,1
420,0.149458054871355,0.18589242101262,E36:E28,6,nonmatch,1
421,0.092662897538528,0.128454378879331,E36:E28,7,nonmatch,1
422,0.085037115415274,-0.014830983866464,E36:E28,8,nonmatch,1
423,0.311369963776704,0.004007233560137,E36:E28,9,nonmatch,1
424,0.016949299120731,0.127460302821475,E36:E27,1,nonmatch,1
425,0.424920254487434,0.208094543909757,E36:E27,2,nonmatch,1
426,0.382875612559245,0.177891103550505,E36:E27,3,nonmatch,1
427,0.553743388918246,0.229346991346614,E36:E27,4,nonmatch,1
428,0.376698030997647,0.156848332470024,E36:E27,5,nonmatch,1
429,0.060952110430619,0.060305983946925,E36:E27,6,nonmatch,1
430,0.433169947481674,0.028049837237856,E36:E27,7,nonmatch,1
431,0.402089033276029,0.11839212488399,E36:E27,8,nonmatch,1
432,0.464352504164404,0.13212619137968,E36:E27,9,nonmatch,1
433,0.246811018244442,0.113805822223682,E36:E24,1,nonmatch,1
434,0.134432145646367,-0.042195688721172,E36:E24,2,nonmatch,1
435,-0.12368054615095,-0.068525834262757,E36:E24,3,nonmatch,1
436,-0.084638534923192,0.045306272049212,E36:E24,4,nonmatch,1
437,-0.141095992542985,0.075186569354627,E36:E24,5,nonmatch,1
438,-0.037377497123031,0.333930430678354,E36:E24,6,nonmatch,1
439,0.395273472297108,0.485604504208361,E36:E24,7,nonmatch,1
440,0.379739382386204,0.560312702613022,E36:E24,8,nonmatch,1
441,0.473924907365139,0.577939246413294,E36:E24,9,nonmatch,1
442,0.053843234255746,0.175235000806552,E34:E10,1,nonmatch,1
443,0.025353825032599,0.193093930976808,E34:E10,2,nonmatch,1
444,-0.056240463665038,0.285021390201137,E34:E10,3,nonmatch,1
445,-0.052475150738895,0.098402285885146,E34:E10,4,nonmatch,1
446,-0.067484369111186,0.313599518630654,E34:E10,5,nonmatch,1
447,-0.311967626756849,0.165729126440107,E34:E10,6,nonmatch,1
448,-0.24663558741921,0.174631155291566,E34:E10,7,nonmatch,1
449,-0.113166931867902,0.240299910014406,E34:E10,8,nonmatch,1
450,0.201689914880443,0.325323885015041,E34:E10,9,nonmatch,1
451,0.157374742227098,0.188722070448522,E34:T10,1,nonmatch,1
452,0.082561542494443,0.228770061727999,E34:T10,2,nonmatch,1
453,0.539657454995994,0.249487964359546,E34:T10,3,nonmatch,1
454,0.288058347409427,0.240661902470986,E34:T10,4,nonmatch,1
455,0.42339066917202,0.501555775140812,E34:T10,5,nonmatch,1
456,0.216373368624896,0.324039454569532,E34:T10,6,nonmatch,1
457,0.574881324031386,0.410111186997738,E34:T10,7,nonmatch,1
458,0.424742970707941,0.326164200251432,E34:T10,8,nonmatch,1
459,0.493721902753056,0.407504041814624,E34:T10,9,nonmatch,1
460,0.202856827361274,0.106028555489601,E34:E48,1,nonmatch,1
461,0.118603149939674,0.280752275827965,E34:E48,2,nonmatch,1
462,0.23772130096067,0.429739930729385,E34:E48,3,nonmatch,1
463,0.34746044556591,0.254437277596382,E34:E48,4,nonmatch,1
464,0.197313696960611,0.385896966618552,E34:E48,5,nonmatch,1
465,0.041884445720413,0.246849988617593,E34:E48,6,nonmatch,1
466,-0.193428866999451,0.243269789603177,E34:E48,7,nonmatch,1
467,0.103043596050231,0.193232838664167,E34:E48,8,nonmatch,1
468,0.004352325209068,0.113774972457499,E34:E48,9,nonmatch,1
469,0.25925417169134,0.28990220482649,E34:E39,1,nonmatch,1
470,0.018181827609572,0.19451010181256,E34:E39,2,nonmatch,1
471,-0.003640782941564,0.303370285607335,E34:E39,3,nonmatch,1
472,0.255071243045383,0.200655622514568,E34:E39,4,nonmatch,1
473,0.170740317088467,0.247050698733651,E34:E39,5,nonmatch,1
474,0.187243312554634,0.285476295738606,E34:E39,6,nonmatch,1
475,0.228439717258358,0.183347835018181,E34:E39,7,nonmatch,1
476,-0.009378399969281,0.205409090238153,E34:E39,8,nonmatch,1
477,0.318219113188925,0.280062192881722,E34:E39,9,nonmatch,1
478,0.189069588198849,0.266983245895699,E34:E36,1,nonmatch,1
479,0.133762251194687,0.173445662193048,E34:E36,2,nonmatch,1
480,0.031430998592067,0.28376190123876,E34:E36,3,nonmatch,1
481,0.458315344613874,0.02800604648135,E34:E36,4,nonmatch,1
482,0.280680049721689,0.198984694618549,E34:E36,5,nonmatch,1
483,0.061826052621073,0.192466033214516,E34:E36,6,nonmatch,1
484,0.279620247875151,0.120152177469409,E34:E36,7,nonmatch,1
485,0.061185174095809,0.117738453427782,E34:E36,8,nonmatch,1
486,0.173978326028177,0.147741388022655,E34:E36,9,nonmatch,1
487,-0.071046263758314,0.142333924316892,E34:E28,1,nonmatch,1
488,0.114788860439071,0.073977379405983,E34:E28,2,nonmatch,1
489,0.159486207753785,0.224005567978963,E34:E28,3,nonmatch,1
490,-0.234411886674583,0.029375320321049,E34:E28,4,nonmatch,1
491,0.016684818738624,0.336872592227831,E34:E28,5,nonmatch,1
492,0.265742743137914,0.341219324273814,E34:E28,6,nonmatch,1
493,0.029897248500267,0.296175983718932,E34:E28,7,nonmatch,1
494,-0.058910489745665,0.189672474942024,E34:E28,8,nonmatch,1
495,0.268615138415878,0.298736157317764,E34:E28,9,nonmatch,1
496,0.442977222411307,0.430310598498159,E34:E27,1,nonmatch,1
497,0.114781572110695,0.344463150041046,E34:E27,2,nonmatch,1
498,0.120387060349599,0.388003603441425,E34:E27,3,nonmatch,1
499,0.483713869445502,0.389098704559171,E34:E27,4,nonmatch,1
500,0.368989286766185,0.480246549447179,E34:E27,5,nonmatch,1
501,0.133688609699051,0.285524624773826,E34:E27,6,nonmatch,1
502,0.306154409336444,0.368698764336921,E34:E27,7,nonmatch,1
503,0.214026034015004,0.39876941496673,E34:E27,8,nonmatch,1
504,0.484910799875362,0.388986924019212,E34:E27,9,nonmatch,1
505,0.314193945936554,0.308782166630079,E34:E24,1,nonmatch,1
506,0.205595303394395,0.257199164888605,E34:E24,2,nonmatch,1
507,-0.083400924259451,0.04979190757449,E34:E24,3,nonmatch,1
508,-0.268297518186322,-0.014100275617471,E34:E24,4,nonmatch,1
509,-0.004647956460791,0.267749050551703,E34:E24,5,nonmatch,1
510,0.210434138401312,0.285005463206828,E34:E24,6,nonmatch,1
511,0.209826068742681,0.237575457625277,E34:E24,7,nonmatch,1
512,-0.009861134227086,0.136862306735187,E34:E24,8,nonmatch,1
513,0.282371521754514,0.157959527532439,E34:E24,9,nonmatch,1
514,-0.115324753272969,0.381061746044111,E28:E10,1,nonmatch,1
515,0.418741044990443,0.08466716875218,E28:E10,2,nonmatch,1
516,0.290732221587169,0.189685873810459,E28:E10,3,nonmatch,1
517,0.518779985829277,0.28988182042233,E28:E10,4,nonmatch,1
518,0.394414883144659,0.451305594619534,E28:E10,5,nonmatch,1
519,-0.197047773980717,0.147623182531682,E28:E10,6,nonmatch,1
520,0.023791561716369,0.193118609681018,E28:E10,7,nonmatch,1
521,-0.130295759654285,0.194926026819045,E28:E10,8,nonmatch,1
522,0.297938772648313,0.256161757880825,E28:E10,9,nonmatch,1
523,-0.010141958777451,0.124764580547398,E28:T10,1,nonmatch,1
524,-0.005109558890654,0.38114570942599,E28:T10,2,nonmatch,1
525,0.187014781753801,0.297421348616103,E28:T10,3,nonmatch,1
526,0.211818797109281,0.188697867731389,E28:T10,4,nonmatch,1
527,0.035891321706033,0.149032435365718,E28:T10,5,nonmatch,1
528,0.057153405734458,0.124249109214965,E28:T10,6,nonmatch,1
529,0.083194594715476,0.231572879567503,E28:T10,7,nonmatch,1
530,0.083970052439325,0.249719573504902,E28:T10,8,nonmatch,1
531,0.341089025431832,0.288857321333207,E28:T10,9,nonmatch,1
532,0.166128262368584,0.052821640725942,E28:E48,1,nonmatch,1
533,-0.056783752526901,0.169841784292085,E28:E48,2,nonmatch,1
534,-0.27249023977915,0.22989961328973,E28:E48,3,nonmatch,1
535,0.074732099995705,0.172606782683331,E28:E48,4,nonmatch,1
536,0.284811450731816,0.239487483801104,E28:E48,5,nonmatch,1
537,0.482265179384475,0.199903877730272,E28:E48,6,nonmatch,1
538,0.628891893488989,0.284453417380548,E28:E48,7,nonmatch,1
539,0.423530254527995,0.154158631146358,E28:E48,8,nonmatch,1
540,0.150635333248969,0.202061943025631,E28:E48,9,nonmatch,1
541,0.158164341244434,0.107986269001787,E28:E39,1,nonmatch,1
542,0.245806251694987,0.206648141613762,E28:E39,2,nonmatch,1
543,0.078199875936318,0.370873496640103,E28:E39,3,nonmatch,1
544,0.149965281641368,0.406307659478184,E28:E39,4,nonmatch,1
545,-0.053667051870232,0.162800273899972,E28:E39,5,nonmatch,1
546,0.457430226840088,0.290297930996829,E28:E39,6,nonmatch,1
547,0.047627809217747,0.213502445739976,E28:E39,7,nonmatch,1
548,-0.201703733446518,0.116068561397877,E28:E39,8,nonmatch,1
549,0.013364841336731,0.067047651053194,E28:E39,9,nonmatch,1
550,0.194534011035162,0.246620523919963,E28:E36,1,nonmatch,1
551,0.102681320802773,0.154143878496213,E28:E36,2,nonmatch,1
552,-0.108162137186267,0.171240383824069,E28:E36,3,nonmatch,1
553,-0.063672521884002,0.153808524563449,E28:E36,4,nonmatch,1
554,0.033045208714744,0.253018427117559,E28:E36,5,nonmatch,1
555,0.1219247804324,0.225356491503725,E28:E36,6,nonmatch,1
556,0.040634597723387,0.185180646097208,E28:E36,7,nonmatch,1
557,0.066089438475983,0.094980957924885,E28:E36,8,nonmatch,1
558,0.379183008921449,-0.030151416267096,E28:E36,9,nonmatch,1
559,0.048486788296344,0.123393508459331,E28:E34,1,nonmatch,1
560,-0.06767398549884,0.096334356137612,E28:E34,2,nonmatch,1
561,-0.146867164746788,0.242122759265166,E28:E34,3,nonmatch,1
562,-0.040552379046087,0.188427334342601,E28:E34,4,nonmatch,1
563,0.071928465506638,0.22916557148868,E28:E34,5,nonmatch,1
564,0.326958368080933,0.386195526269453,E28:E34,6,nonmatch,1
565,0.134738705182047,0.327130914931797,E28:E34,7,nonmatch,1
566,0.298936315614762,0.262333821510976,E28:E34,8,nonmatch,1
567,0.359072285804361,0.255261351298047,E28:E34,9,nonmatch,1
568,0.09926775526326,0.161166024087164,E28:E27,1,nonmatch,1
569,-0.200187050658135,0.175503292036748,E28:E27,2,nonmatch,1
570,0.030433474428459,0.251336217840313,E28:E27,3,nonmatch,1
571,0.028761783443449,0.186097687813307,E28:E27,4,nonmatch,1
572,-0.258319316572168,0.081852296900582,E28:E27,5,nonmatch,1
573,-0.123291061518016,0.140964605576573,E28:E27,6,nonmatch,1
574,-0.049736463607229,0.192862523230921,E28:E27,7,nonmatch,1
575,0.062051671202842,0.221786117116046,E28:E27,8,nonmatch,1
576,0.427588250425735,0.347205012473125,E28:E27,9,nonmatch,1
577,0.295939085516788,0.097932632730829,E28:E24,1,nonmatch,1
578,0.166017474530406,0.227973138261155,E28:E24,2,nonmatch,1
579,0.362065728619906,0.335435909368932,E28:E24,3,nonmatch,1
580,0.461815468545991,0.057531899315018,E28:E24,4,nonmatch,1
581,0.638544700733633,0.312520309998933,E28:E24,5,nonmatch,1
582,0.493961938670684,0.419641986624101,E28:E24,6,nonmatch,1
583,0.40371002474243,0.201589131005786,E28:E24,7,nonmatch,1
584,0.017938703334581,0.07648177193851,E28:E24,8,nonmatch,1
585,0.060141714279855,0.047025042956615,E28:E24,9,nonmatch,1
586,-0.036620345270722,0.20765491541062,E27:E10,1,nonmatch,1
587,-0.140069138016996,0.219588775771838,E27:E10,2,nonmatch,1
588,0.006202199513848,0.141470321972741,E27:E10,3,nonmatch,1
589,-0.08383858291848,0.076853970197324,E27:E10,4,nonmatch,1
590,-0.255553319863412,0.051519536825035,E27:E10,5,nonmatch,1
591,0.12238153100652,0.200813259282979,E27:E10,6,nonmatch,1
592,0.204775128985145,0.219451174461512,E27:E10,7,nonmatch,1
593,0.264775854852567,0.318192831267842,E27:E10,8,nonmatch,1
594,0.32955586263465,0.392385944907248,E27:E10,9,nonmatch,1
595,0.082787543094568,0.320673675172863,E27:T10,1,nonmatch,1
596,0.10339290204465,0.338407664585977,E27:T10,2,nonmatch,1
597,0.125645616941489,0.249211065637882,E27:T10,3,nonmatch,1
598,0.446289810296095,0.189831468375093,E27:T10,4,nonmatch,1
599,0.322375295568898,0.611031110722784,E27:T10,5,nonmatch,1
600,0.049759051234537,0.580966089203166,E27:T10,6,nonmatch,1
601,0.372987237945195,0.389845222722243,E27:T10,7,nonmatch,1
602,0.553151694266039,0.391672114368748,E27:T10,8,nonmatch,1
603,0.454600582330163,0.408842572735428,E27:T10,9,nonmatch,1
604,0.24592999173305,0.335584848233806,E27:E48,1,nonmatch,1
605,0.416941794313903,0.329112547011018,E27:E48,2,nonmatch,1
606,0.318765493639819,0.356711885723826,E27:E48,3,nonmatch,1
607,0.291942337716027,0.411958939632087,E27:E48,4,nonmatch,1
608,-0.036118410750767,0.481681479883648,E27:E48,5,nonmatch,1
609,-0.065390068353555,0.21259588712207,E27:E48,6,nonmatch,1
610,-0.05116562689361,0.092718139837278,E27:E48,7,nonmatch,1
611,0.064256401266425,-0.012253834693429,E27:E48,8,nonmatch,1
612,-0.129521845459508,0.087869189029578,E27:E48,9,nonmatch,1
613,0.0103812174902,0.191966776909246,E27:E39,1,nonmatch,1
614,0.321168546140787,0.196869181869041,E27:E39,2,nonmatch,1
615,0.24316290338502,0.255423458598085,E27:E39,3,nonmatch,1
616,0.38652213083419,0.190544179692949,E27:E39,4,nonmatch,1
617,0.196058640511244,0.24801636757846,E27:E39,5,nonmatch,1
618,0.245154817783678,0.17365129318045,E27:E39,6,nonmatch,1
619,0.433817446144991,0.041068447876698,E27:E39,7,nonmatch,1
620,0.366778677776854,0.158942813792566,E27:E39,8,nonmatch,1
621,0.340141536727453,0.318553464127025,E27:E39,9,nonmatch,1
622,-0.035162372869258,0.174753340371698,E27:E36,1,nonmatch,1
623,0.390372207421496,0.230138494629784,E27:E36,2,nonmatch,1
624,0.429183648552696,0.103896562320724,E27:E36,3,nonmatch,1
625,0.498282738498716,0.119721088115451,E27:E36,4,nonmatch,1
626,0.292915121911507,0.134748677281662,E27:E36,5,nonmatch,1
627,0.041297650062424,0.126308703015366,E27:E36,6,nonmatch,1
628,0.445316826892518,-0.001557004066691,E27:E36,7,nonmatch,1
629,0.464663426045732,0.091922472417832,E27:E36,8,nonmatch,1
630,0.476076338503043,0.117930651936513,E27:E36,9,nonmatch,1
631,0.282486550512207,0.378553898525891,E27:E34,1,nonmatch,1
632,0.335595657007322,0.367615984217015,E27:E34,2,nonmatch,1
633,0.29613782962243,0.350123636469251,E27:E34,3,nonmatch,1
634,0.414645730226003,0.406784439841782,E27:E34,4,nonmatch,1
635,0.361533061309145,0.432349620148574,E27:E34,5,nonmatch,1
636,0.19445651456385,0.247267994425721,E27:E34,6,nonmatch,1
637,0.261975496637111,0.3736917706551,E27:E34,7,nonmatch,1
638,0.283454031617543,0.285676709379325,E27:E34,8,nonmatch,1
639,0.598729138948875,0.3945417715572,E27:E34,9,nonmatch,1
640,-0.03039486298396,0.185357343617998,E27:E28,1,nonmatch,1
641,-0.306264367059142,0.187969713937454,E27:E28,2,nonmatch,1
642,-0.163249987013227,0.261975298555271,E27:E28,3,nonmatch,1
643,-0.15902895092278,0.154563195155514,E27:E28,4,nonmatch,1
644,-0.151856693998323,0.236494332720152,E27:E28,5,nonmatch,1
645,-0.187467988790209,0.200122381934957,E27:E28,6,nonmatch,1
646,0.011864846360602,0.195254077274107,E27:E28,7,nonmatch,1
647,0.136290372024744,0.214580425808539,E27:E28,8,nonmatch,1
648,0.494074201652504,0.302690143507792,E27:E28,9,nonmatch,1
649,0.333383014189257,0.401792586103171,E27:E24,1,nonmatch,1
650,0.325270186950018,0.225013142007701,E27:E24,2,nonmatch,1
651,0.338081208197871,0.094085377696796,E27:E24,3,nonmatch,1
652,0.064148360913157,0.173177102294285,E27:E24,4,nonmatch,1
653,-0.149255185615759,0.255050573357026,E27:E24,5,nonmatch,1
654,-0.25006221921886,0.061383908862087,E27:E24,6,nonmatch,1
655,0.089827834394384,0.143063017289009,E27:E24,7,nonmatch,1
656,-0.091836419961213,0.022215361321313,E27:E24,8,nonmatch,1
657,0.053434464410684,0.069969004635473,E27:E24,9,nonmatch,1
658,-0.050379540311227,0.086856995404465,E24:E10,1,nonmatch,1
659,0.044423141464522,0.007304358449086,E24:E10,2,nonmatch,1
660,0.34834083671633,0.075486946354397,E24:E10,3,nonmatch,1
661,0.305613457567942,0.264624931466388,E24:E10,4,nonmatch,1
662,0.362551072390875,0.262762355184517,E24:E10,5,nonmatch,1
663,-0.160971062614642,0.063630055322187,E24:E10,6,nonmatch,1
664,0.00379555728278,-0.003227021960254,E24:E10,7,nonmatch,1
665,0.045128452352871,0.083444666184772,E24:E10,8,nonmatch,1
666,0.185632815410675,0.059967110522905,E24:E10,9,nonmatch,1
667,0.316487396352782,0.31830435759671,E24:T10,1,nonmatch,1
668,0.291888371407808,0.109339446880937,E24:T10,2,nonmatch,1
669,0.17504891478835,0.140572676983723,E24:T10,3,nonmatch,1
670,0.288878150217147,0.149493534799043,E24:T10,4,nonmatch,1
671,-0.020005914266175,0.116384041420195,E24:T10,5,nonmatch,1
672,0.036610718475214,0.060375489964793,E24:T10,6,nonmatch,1
673,0.136586328731257,0.125307515672988,E24:T10,7,nonmatch,1
674,-0.069498509289275,0.051787573955135,E24:T10,8,nonmatch,1
675,-0.206267142942842,0.175393035274637,E24:T10,9,nonmatch,1
676,0.089237202903033,0.224686889937783,E24:E48,1,nonmatch,1
677,0.239538303886245,0.113520757814989,E24:E48,2,nonmatch,1
678,-0.14382244073073,0.072947158929415,E24:E48,3,nonmatch,1
679,0.058037243142992,0.134407065067278,E24:E48,4,nonmatch,1
680,0.213843937077614,0.168518158848614,E24:E48,5,nonmatch,1
681,0.323610282441134,0.029754838854078,E24:E48,6,nonmatch,1
682,0.292619384498581,0.134606004871029,E24:E48,7,nonmatch,1
683,0.218182683755999,0.064787379778911,E24:E48,8,nonmatch,1
684,0.33852847919732,0.199228428957979,E24:E48,9,nonmatch,1
685,-0.014249128154077,0.167645266461571,E24:E39,1,nonmatch,1
686,0.214853851879034,0.087337151262822,E24:E39,2,nonmatch,1
687,-0.020624681890527,0.088969633183571,E24:E39,3,nonmatch,1
688,0.112238993251983,0.119429998430992,E24:E39,4,nonmatch,1
689,-0.096659257302513,0.13041975580389,E24:E39,5,nonmatch,1
690,0.202629811815809,0.282600878165622,E24:E39,6,nonmatch,1
691,0.324343185307924,0.307476702941194,E24:E39,7,nonmatch,1
692,0.374799965542256,0.346404014653568,E24:E39,8,nonmatch,1
693,0.429472374920565,0.426704569169278,E24:E39,9,nonmatch,1
694,0.300956868236105,0.106294738933364,E24:E36,1,nonmatch,1
695,0.152049149525217,-0.13206337726721,E24:E36,2,nonmatch,1
696,-0.175721766790635,-0.060144440722226,E24:E36,3,nonmatch,1
697,-0.168309817153168,0.081141085511578,E24:E36,4,nonmatch,1
698,-0.182920012769925,0.246438351968859,E24:E36,5,nonmatch,1
699,0.010017717785921,0.280392631523216,E24:E36,6,nonmatch,1
700,0.357030939167744,0.370740562765647,E24:E36,7,nonmatch,1
701,0.38471560859876,0.471779985574523,E24:E36,8,nonmatch,1
702,0.391450094420018,0.400705982684205,E24:E36,9,nonmatch,1
703,0.373137842170496,0.28281614149141,E24:E34,1,nonmatch,1
704,0.059976623109775,0.238159841095638,E24:E34,2,nonmatch,1
705,-0.177603761539144,0.062951361192751,E24:E34,3,nonmatch,1
706,-0.213098001284927,0.018112650091807,E24:E34,4,nonmatch,1
707,0.082666523456084,0.134573112137461,E24:E34,5,nonmatch,1
708,0.174363278732343,0.288110723545565,E24:E34,6,nonmatch,1
709,0.259128684125867,0.269143003382146,E24:E34,7,nonmatch,1
710,0.083120970706821,0.238721997705898,E24:E34,8,nonmatch,1
711,0.088397499795643,0.16191949947947,E24:E34,9,nonmatch,1
712,0.231232600229968,0.140874717121916,E24:E28,1,nonmatch,1
713,0.019543749355232,0.236838101075502,E24:E28,2,nonmatch,1
714,0.344302324210041,0.198593275541013,E24:E28,3,nonmatch,1
715,0.472421800079467,0.046564436924758,E24:E28,4,nonmatch,1
716,0.534001393859955,0.25878272534079,E24:E28,5,nonmatch,1
717,0.474542900194717,0.414825968207003,E24:E28,6,nonmatch,1
718,0.225396961240052,0.135119928782136,E24:E28,7,nonmatch,1
719,0.064820071314842,-0.04814878336596,E24:E28,8,nonmatch,1
720,-0.103824946290205,0.021091620716711,E24:E28,9,nonmatch,1
721,0.322372629434114,0.42438677844646,E24:E27,1,nonmatch,1
722,0.199028330898871,0.280323091071453,E24:E27,2,nonmatch,1
723,0.305666417093506,0.161526711566682,E24:E27,3,nonmatch,1
724,0.08803825135348,0.130010474419065,E24:E27,4,nonmatch,1
725,-0.109843521198823,0.25460234549915,E24:E27,5,nonmatch,1
726,-0.142954520200312,0.120690885963942,E24:E27,6,nonmatch,1
727,-0.017199940279773,0.172114933271626,E24:E27,7,nonmatch,1
728,-0.176631154490966,0.079297697240757,E24:E27,8,nonmatch,1
729,-0.0210714478354,0.154345889660755,E24:E27,9,nonmatch,1
